"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"16","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-75.125,75.625,"SSP5-8.5","SST",0.018096127,0.5,0.074722356,0.512301225,0.975065066,0.239063656,0.337641682,0.196001105,0.069483451,0.813761455,0.364185106,0.182412918,0.276279927,0.266483929,0.436942877,0.363613962,0.357460733,0.327530262,0.419412722,0.280807399,"Low","Critical","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Moderate","Moderate","High","High","Moderate"
"17","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-74.875,75.625,"SSP5-8.5","SST",0.018566163,0.5,0.081563082,0.510504604,0.975065066,0.239063656,0.337641682,0.200012325,0.069483451,0.813761455,0.346835277,0.265453024,0.277658462,0.264092978,0.437945682,0.362732439,0.373883302,0.31551058,0.421839819,0.251476686,"Low","Critical","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Moderate","High","High","Moderate"
"18","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-74.625,75.625,"SSP5-8.5","SST",0.019061948,0.5,0.043967875,0.497913877,0.975065066,0.239063656,0.337641682,0.199887211,0.069483451,0.813761455,0.343804356,0.266999782,0.265235925,0.270070594,0.437914404,0.3627598,0.373512261,0.315425817,0.420773531,0.27747383,"Low","Critical","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Moderate","High","High","Moderate"
"19","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-74.375,75.625,"SSP5-8.5","SST",0.019382527,0.5,0.060612384,0.51955549,0.975065066,0.239063656,0.337641682,0.199655038,0.069483451,0.813761455,0.344660652,0.767430314,0.2748876,0.271866805,0.43785636,0.362810595,0.498833968,0.355637735,0.460002133,0.249727489,"Low","Critical","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","Critical","Moderate","High","High","High"
"20","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-74.125,75.625,"SSP5-8.5","SST",0.019352742,0.5,0.05140602,0.51055909,0.975065066,0.239063656,0.337641682,0.199430228,0.069483451,0.813761455,0.332094603,0.27269332,0.270329463,0.271646595,0.437800158,0.362859809,0.372008207,0.315237319,0.421392294,0.273004214,"Low","Critical","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Moderate","High","High","Moderate"
"21","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-73.875,75.625,"SSP5-8.5","SST",0.019255496,0.5,0.064366996,0.531978727,0.975065066,0.239063656,0.337641682,0.199196023,0.069483451,0.813761455,0.332772544,0.285953301,0.278900305,0.274696032,0.437741607,0.362911109,0.375492688,0.313880804,0.423898077,0.262117191,"Low","Critical","Low","Moderate","Low","High","Critical","Critical","Low","Critical","Moderate","High","Moderate","High","High","Moderate"
"22","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.125,71.375,"SSP5-8.5","SST",0.02345132,0.5,0.292395886,0.633420996,0.975065066,0.239063656,0.337641682,0.198074533,0.069483451,0.813761455,0.441199199,0.009738412,0.362317051,0.265940405,0.437461234,0.363157181,0.333545629,0.372727102,0.439376575,0.366975976,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"23","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.875,71.375,"SSP5-8.5","SST",0.024608316,0.5,0.351981735,0.683356696,0.975065066,0.239063656,0.337641682,0.198034104,0.069483451,0.813761455,0.446612968,0.01110374,0.389986687,0.27875594,0.437451127,0.363166065,0.335240404,0.372861716,0.449850685,0.372659523,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"24","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.625,71.375,"SSP5-8.5","SST",0.024935769,0.5,0.014995577,0.686455555,0.975065066,0.239063656,0.337641682,0.193871129,0.069483451,0.813761455,0.409415104,0.030056139,0.306596725,0.339637886,0.436410383,0.364085679,0.330679037,0.364309965,0.431304534,0.372766962,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"25","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.375,71.125,"SSP5-8.5","SST",0.022874595,0.5,0.996512221,0.53324344,0.975065066,0.239063656,0.337641682,0.189364605,0.069483451,0.813761455,0,NA,0.513157564,0.397737635,0.435283752,0.365091949,NA,NA,0.550532193,0.144030009,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Low",NA,"High","High",NA,"High"
"26","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.875,71.125,"SSP5-8.5","SST",0.023952453,0.5,0.064572408,0.646070464,0.975065066,0.239063656,0.337641682,0.193935889,0.069483451,0.813761455,0.481467933,0.024625154,0.308648831,0.311498505,0.436426573,0.3640713,0.347334498,0.372777149,0.432320814,0.344981319,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"27","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.625,71.125,"SSP5-8.5","SST",0.024551181,0.5,0.014995577,0.688843966,0.975065066,0.239063656,0.337641682,0.198250001,0.069483451,0.813761455,0.473373621,0.022617166,0.307097681,0.340635531,0.437505101,0.363118635,0.344808923,0.372405246,0.434004866,0.367975377,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"28","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-68.625,70.375,"SSP5-8.5","SST",0.010667242,0.5,0.340275396,0.501873932,0.975065066,0.239063656,0.337641682,0.151522463,0.069483451,0.813761455,0.523397004,0.054810685,0.338204143,0.231120755,0.425823217,0.373970867,0.365363149,0.369695085,0.436787296,0.335824777,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"29","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-68.375,70.375,"SSP5-8.5","SST",0.010835808,0.5,0.536813786,0.503875937,0.975065066,0.239063656,0.337641682,0.151989796,0.069483451,0.813761455,0.500264891,0.028850858,0.387881383,0.251905767,0.42594005,0.373856663,0.353090164,0.373917252,0.453844089,0.384626382,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"30","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-68.125,70.375,"SSP5-8.5","SST",0.013183873,0.5,0.223401652,0.598350114,0.975065066,0.239063656,0.337641682,0.169253512,0.069483451,0.813761455,0.516855814,0.034971453,0.33373391,0.266202731,0.430255979,0.369716622,0.358768043,0.374406443,0.437595218,0.314049867,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"31","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-68.375,70.125,"SSP5-8.5","SST",0.010414142,0.5,0.964362517,0.478185359,0.975065066,0.239063656,0.337641682,0.151433039,0.069483451,0.813761455,0,NA,0.488240505,0.38955085,0.425800861,0.373992733,NA,NA,0.543905719,0.163053491,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Low",NA,"High","High",NA,"High"
"32","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.125,69.875,"SSP5-8.5","SST",0.013426475,0.5,0.609853803,0.384468241,0.975065066,0.239063656,0.337641682,0.174545295,0.069483451,0.813761455,0.483706602,0.026606307,0.37693713,0.259224073,0.431578925,0.368478768,0.348389454,0.372475852,0.447854881,0.36469832,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"33","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.625,69.625,"SSP5-8.5","SST",0.015001092,0.5,0.270158882,0.465121265,0.975065066,0.239063656,0.337641682,0.168328821,0.069483451,0.813761455,0.546497392,0.020613872,0.31257031,0.222671546,0.430024806,0.369934443,0.362589042,0.383073853,0.426959139,0.344836355,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"34","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.375,69.625,"SSP5-8.5","SST",0.015224881,0.5,0.996512221,0.448155303,0.975065066,0.239063656,0.337641682,0.168521989,0.069483451,0.813761455,0.491656758,0.02852537,0.489973101,0.401587276,0.430073098,0.369888903,0.350856758,0.372904751,0.492721183,0.32048205,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"35","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.125,69.625,"SSP5-8.5","SST",0.015394165,0.5,0.254666621,0.394318663,0.975065066,0.239063656,0.337641682,0.16918916,0.069483451,0.813761455,0.469081691,0.049629093,0.291094862,0.20947108,0.430239891,0.369731766,0.350488922,0.364310488,0.415953601,0.333146102,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"36","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.875,69.125,"SSP5-8.5","SST",0.018748557,0.5,0.996512221,0.425388813,0.975065066,0.239063656,0.337641682,0.182528062,0.069483451,0.813761455,0.572895851,0.066807711,0.485162398,0.401170599,0.433574616,0.36663966,0.380737117,0.374105855,0.494007203,0.284457031,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"37","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.625,69.125,"SSP5-8.5","SST",0.020199862,0.5,0.996512221,0.415731416,0.975065066,0.239063656,0.337641682,0.186263221,0.069483451,0.813761455,0.552146477,0.010324998,0.483110875,0.401120423,0.434508406,0.365790918,0.361429095,0.387076232,0.491218688,0.325802488,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"38","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.375,69.125,"SSP5-8.5","SST",0.020696423,0.5,0.996512221,0.464582362,0.975065066,0.239063656,0.337641682,0.186189381,0.069483451,0.813761455,0.506913521,0.014193286,0.495447752,0.398926819,0.434489946,0.365807623,0.351087928,0.379098707,0.493724354,0.331792092,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"39","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.125,69.125,"SSP5-8.5","SST",0.019498515,0.5,0.996512221,0.53643897,0.975065066,0.239063656,0.337641682,0.18591541,0.069483451,0.813761455,0.499069484,0.026209224,0.513112427,0.399185053,0.434421454,0.365869632,0.352130904,0.374525582,0.500191751,0.328791586,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"40","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.625,68.875,"SSP5-8.5","SST",0.020448315,0.5,0.314293593,0.409884941,0.975065066,0.239063656,0.337641682,0.186403483,0.069483451,0.813761455,0.513795069,0.012257869,0.311156712,0.208110758,0.434543472,0.365759194,0.352324461,0.380631572,0.420607244,0.383128,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"41","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-68.125,68.625,"SSP5-8.5","SST",0.018061545,0.5,0.996512221,0.444722408,0.975065066,0.239063656,0.337641682,0.179908076,0.069483451,0.813761455,0.571665709,0.022725989,0.489824044,0.400595587,0.43291962,0.367239498,0.369409151,0.38665287,0.495356686,0.31493476,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"42","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.875,68.625,"SSP5-8.5","SST",0.020069146,0.5,0.982129604,0.472234142,0.975065066,0.239063656,0.337641682,0.187814633,0.069483451,0.813761455,0.540665814,0.014971276,0.493608223,0.393018279,0.434896259,0.365440616,0.359720499,0.383833283,0.494522339,0.32749109,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"43","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-67.625,68.625,"SSP5-8.5","SST",0.02208751,0.5,0.947916405,0.387665872,0.975065066,0.239063656,0.337641682,0.191278638,0.069483451,0.813761455,0.535135065,0.011558338,0.464417447,0.381481296,0.435762261,0.364663199,0.357484577,0.383995615,0.483306018,0.328383526,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"44","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-59.375,68.625,"SSP5-8.5","SST",0.016655283,0.5,0.014995577,0.726619094,0.975065066,0.239063656,0.337641682,0.188003075,0.069483451,0.813761455,0.41206303,0.007492546,0.314567488,0.357149247,0.43494337,0.365398156,0.325700121,0.370839345,0.434763004,0.38680173,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"45","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-66.875,68.375,"SSP5-8.5","SST",0.018856769,0.5,0.37213,0.420010002,0.975065066,0.239063656,0.337641682,0.18286343,0.069483451,0.813761455,0.548427416,0.014380717,0.327749193,0.212576718,0.433658459,0.366563146,0.36151326,0.385247861,0.428304086,0.390914998,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"46","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-66.625,68.375,"SSP5-8.5","SST",0.019529169,0.5,0.467590913,0.451163815,0.975065066,0.239063656,0.337641682,0.183108834,0.069483451,0.813761455,0.527784243,0.026340141,0.359570974,0.227600744,0.433719809,0.366507195,0.359342322,0.378496167,0.440056862,0.398242507,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"47","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-59.375,68.375,"SSP5-8.5","SST",0.016920928,0.5,0.014995577,0.717095337,0.975065066,0.239063656,0.337641682,0.188137708,0.069483451,0.813761455,0.409222486,0.009083295,0.31225296,0.35342574,0.434977028,0.365367832,0.325387672,0.370167825,0.433883965,0.385903535,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"48","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-59.125,68.375,"SSP5-8.5","SST",0.017640325,0.5,0.102871775,0.72112274,0.975065066,0.239063656,0.337641682,0.19028928,0.069483451,0.813761455,0.417796754,0.02557871,0.33540871,0.332122356,0.435514921,0.364884568,0.331655093,0.366180125,0.437451471,0.351048826,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"49","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-58.875,68.375,"SSP5-8.5","SST",0.018083696,0.5,0.126818291,0.71672069,0.975065066,0.239063656,0.337641682,0.192990864,0.069483451,0.813761455,0.432741341,0.097622236,0.340405669,0.324856054,0.436190317,0.364281358,0.353402121,0.348453052,0.439969099,0.303722883,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"50","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-66.625,68.125,"SSP5-8.5","SST",0.020342718,0.5,0.969452305,0.446435469,0.975065066,0.239063656,0.337641682,0.187849727,0.069483451,0.813761455,0.588362326,0.010587874,0.484057623,0.38829074,0.434905033,0.365432707,0.370548777,0.393315989,0.493340707,0.324179816,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"51","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-59.375,68.125,"SSP5-8.5","SST",0.017601349,0.5,0.050197003,0.721121227,0.975065066,0.239063656,0.337641682,0.187834448,0.069483451,0.813761455,0.402709018,0.007412914,0.322229895,0.345213437,0.434901213,0.36543615,0.323341709,0.3701647,0.434940222,0.376480784,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"52","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-59.125,68.125,"SSP5-8.5","SST",0.018042746,0.5,0.111804888,0.716937089,0.975065066,0.239063656,0.337641682,0.190075704,0.069483451,0.813761455,0.415664925,0.014410987,0.336696181,0.32831255,0.435461527,0.364932426,0.328330204,0.369151174,0.437225063,0.355323981,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
